#  orbital          term                           energy
         0	       3	     -0.06901895275324767
         0	       4	        0.187075354365365
         0	       5	     0.027210613521766725
         0	       6	    -0.008160536466505972
         0	       7	    -0.008160536466505974
         0	       8	      -0.1750383908575152
         0	       9	     0.026972945380119347
         0	      10	     0.026972945380119347
         0	      11	     -0.10278972249159808
         0	      12	      0.12737218196068742
         0	      13	      0.00617052747429461
         0	      14	      0.00617052747429461
         0	      15	     -0.00282441887419563
         0	      16	    -0.002824418874195631
         0	      17	     -0.03602137618954595
         0	      18	     -0.03602137618954595
         0	      19	    -0.032634642772990954
         0	      20	      0.29500502872506884
         0	      21	    -0.016250295545073647
         0	      22	    -0.016250295545073647
         1	       3	      -0.0690189527532477
         1	       4	      0.18707535436536485
         1	       5	     0.027210613521766736
         1	       6	    -0.008160536466505972
         1	       7	    -0.008160536466505974
         1	       8	      -0.1750383908575154
         1	       9	     0.026972945380119347
         1	      10	     0.026972945380119347
         1	      11	     -0.10278972249159805
         1	      12	       0.1273721819606875
         1	      13	     0.006170527474294591
         1	      14	     0.006170527474294593
         1	      15	    -0.002824418874195637
         1	      16	    -0.002824418874195637
         1	      17	     -0.03602137618954598
         1	      18	     -0.03602137618954598
         1	      19	    -0.032634642772990975
         1	      20	       0.2950050287250695
         1	      21	     -0.01625029554507367
         1	      22	     -0.01625029554507367
         2	       3	     -0.08287437850545523
         2	       4	       0.0787495408115515
         2	       5	       0.0381997757686314
         2	       6	    -0.007521617562216289
         2	       7	    -0.007521617562216287
         2	       8	    -0.045826772907444406
         2	       9	      0.03184153614960872
         2	      10	     0.031841536149608725
         2	      11	     -0.09231714269360912
         2	      12	       0.1118549596999077
         2	      13	    0.0035970726240333504
         2	      14	    0.0035970726240333512
         2	      15	   -0.0010688732190014135
         2	      16	   -0.0010688732190014135
         2	      17	    -0.038483166522256654
         2	      18	    -0.038483166522256654
         2	      19	    -0.040176533230534134
         2	      20	      0.06792091746881612
         2	      21	    0.0024465309392586307
         2	      22	    0.0024465309392586307
         3	       3	     -0.08287437850545525
         3	       4	       0.0787495408115515
         3	       5	       0.0381997757686314
         3	       6	   -0.0075216175622162835
         3	       7	   -0.0075216175622162835
         3	       8	      -0.0458267729074444
         3	       9	      0.03184153614960873
         3	      10	      0.03184153614960874
         3	      11	     -0.09231714269360908
         3	      12	       0.1118549596999077
         3	      13	    0.0035970726240333512
         3	      14	    0.0035970726240333512
         3	      15	    -0.001068873219001408
         3	      16	    -0.001068873219001408
         3	      17	    -0.038483166522256654
         3	      18	    -0.038483166522256654
         3	      19	     -0.04017653323053418
         3	      20	      0.06792091746881614
         3	      21	    0.0024465309392586302
         3	      22	    0.0024465309392586302
         4	       3	     -0.08287437850545527
         4	       4	       0.0787495408115515
         4	       5	      0.03819977576863138
         4	       6	    -0.007521617562216288
         4	       7	    -0.007521617562216287
         4	       8	    -0.045826772907444385
         4	       9	      0.03184153614960874
         4	      10	      0.03184153614960874
         4	      11	      -0.0923171426936091
         4	      12	      0.11185495969990776
         4	      13	     0.003597072624033351
         4	      14	     0.003597072624033351
         4	      15	   -0.0010688732190014124
         4	      16	   -0.0010688732190014124
         4	      17	     -0.03848316652225666
         4	      18	     -0.03848316652225666
         4	      19	     -0.04017653323053417
         4	      20	      0.06792091746881604
         4	      21	     0.002446530939258627
         4	      22	     0.002446530939258627
         5	       3	     -0.08287437850545522
         5	       4	       0.0787495408115515
         5	       5	      0.03819977576863135
         5	       6	    -0.007521617562216282
         5	       7	    -0.007521617562216282
         5	       8	     -0.04582677290744439
         5	       9	      0.03184153614960871
         5	      10	      0.03184153614960872
         5	      11	     -0.09231714269360908
         5	      12	      0.11185495969990772
         5	      13	    0.0035970726240333525
         5	      14	    0.0035970726240333525
         5	      15	    -0.001068873219001409
         5	      16	    -0.001068873219001409
         5	      17	     -0.03848316652225662
         5	      18	     -0.03848316652225662
         5	      19	    -0.040176533230534175
         5	      20	      0.06792091746881612
         5	      21	     0.002446530939258634
         5	      22	     0.002446530939258634
         6	       3	     -0.08196836600173135
